opportunity_id,product,account,deal_stage,close_date,close_value
YUUD6GIT,GTX Plus Basic,Umbrella Corporation,Won,2017-11-19,1148.0
FBDZ4LCK,GTX Basic,Zotware,Lost,2017-10-08,0.0
SQMPV6L6,MG Special,Toughzap,Won,2017-10-19,52.0
N9ZBEJFI,MG Advanced,Finhigh,Won,2017-12-28,3253.0
EKXXH9IK,GTX Plus Basic,Gekko & Co,Won,2017-11-04,1267.0
OC6ZMTK5,GTX Plus Basic,Initech,Won,2017-10-13,1096.0
M57LZE5F,MG Advanced,Hottechi,Lost,2017-12-23,0.0
1XO519P4,MG Special,Genco Pura Olive Oil Company,Won,2017-12-30,54.0
UBWO7HIV,MG Advanced,Green-Plus,Won,2017-12-13,3293.0
00X8VEYH,GTXPro,Rundofase,Won,2017-12-22,4404.0
ZJ11PBUV,GTXPro,Zumgoity,Won,2017-10-09,5212.0
GJX7YGIF,GTX Basic,Plexzap,Lost,2017-11-25,0.0
MF6S92GQ,GTX Basic,Dalttechnology,Won,2017-12-08,488.0
KTZDTM8W,GTX Basic,Globex Corporation,Won,2017-10-13,594.0
SH0S5N6U,GTX Basic,Singletechno,Won,2017-12-30,464.0
M3306MKK,MG Special,Cheers,Won,2017-12-13,53.0
5H27L6YI,GTX Plus Basic,Finhigh,Lost,2017-10-15,0.0
FCEJCRKY,GTX Basic,Streethex,Won,2017-10-08,661.0
FTVBHHFC,GTX Plus Basic,Genco Pura Olive Oil Company,Won,2017-10-14,1240.0
CXE6ORIJ,MG Advanced,Isdom,Won,2017-12-20,2763.0
QFIEJY21,GTX Basic,Condax,Won,2017-12-05,610.0
4OUTIJAR,MG Special,Hatfan,Won,2017-12-14,59.0
R19OP4QL,GTX Basic,Rangreen,Won,2017-10-19,577.0
UU7QH2WX,MG Special,Kan-code,Lost,2017-10-15,0.0
O7WVUMZ5,GTX Plus Basic,Finjob,Won,2017-10-09,1139.0
NRMFYPAD,GTX Plus Pro,Treequote,Won,2017-12-30,6038.0
63HMAJCZ,GTXPro,Umbrella Corporation,Won,2017-10-14,4605.0
MR49QBLO,MG Advanced,Konex,Won,2017-11-21,3264.0
V7C6RT5S,MG Advanced,Betasoloin,Won,2017-10-17,3472.0
G1POINXI,GTX Plus Basic,Rangreen,Won,2017-10-15,1186.0
S181FZ0Y,GTX Basic,Zotware,Lost,2017-10-16,0.0
5J7T0GZU,GTXPro,Sumace,Won,2017-12-14,4964.0
0IAJNXTD,MG Special,Domzoom,Lost,2017-10-10,0.0
RMQME3N0,GTX Plus Basic,Massive Dynamic,Lost,2017-11-21,0.0
G8C3GRPO,MG Advanced,Vehement Capital Partners,Won,2017-10-20,2812.0
IY3U40F8,GTX Plus Basic,Globex Corporation,Lost,2017-10-14,0.0
OZFSBIDF,GTXPro,Toughzap,Lost,2017-10-09,0.0
IEJHIQYI,MG Advanced,Blackzim,Won,2017-12-22,3517.0
6SQHVC0S,GTXPro,dambase,Lost,2017-12-26,0.0
L9EVLHSJ,GTX Plus Basic,,Engaging,,
DIGZWVHI,GTX Basic,Sunnamplex,Lost,2017-10-09,0.0
1ZT4IROS,GTX Basic,Xx-holding,Won,2017-10-10,608.0
60QEB2FZ,GTX Plus Pro,Fasehatice,Won,2017-10-16,4989.0
2PX317QP,GTXPro,Newex,Won,2017-11-23,4780.0
O691ZXXH,MG Special,,Engaging,,
2T0GMDKK,GTX Plus Basic,Blackzim,Lost,2017-10-10,0.0
ZK6HTTBB,MG Special,Labdrill,Lost,2017-10-14,0.0
V74YPMJ4,MG Special,Zoomit,Lost,2017-10-20,0.0
8ZIX3LAF,MG Advanced,Newex,Won,2017-10-09,3023.0
QDBJOE9M,MG Special,,Engaging,,
IVMMNSJB,GTX Plus Pro,Conecom,Lost,2017-10-17,0.0
H9M21153,MG Advanced,Ron-tech,Won,2017-10-20,3100.0
JV0KXH4X,GTX Plus Pro,Donquadtech,Won,2017-12-30,6406.0
V9UM2K16,GTX Plus Pro,Kinnamplus,Won,2017-10-15,5711.0
ZEYGDEBG,GTXPro,,Engaging,,
SRV6TQ2E,MG Special,Ontomedia,Won,2017-10-18,58.0
94GJ7WZV,GTXPro,Statholdings,Lost,2017-10-10,0.0
B24YQ6LA,GTX Basic,Zotware,Won,2017-10-10,552.0
RYELEM60,MG Advanced,The New York Inquirer,Won,2017-10-20,3215.0
RL26ZS8F,GTX Basic,Konmatfix,Lost,2017-11-27,0.0
JKIAA2TF,GTX Plus Basic,Finjob,Won,2017-11-23,1112.0
HTK2UHC8,GTX Basic,Stanredtax,Lost,2017-10-21,0.0
SPRK2YOB,GTX Plus Basic,Warephase,Won,2017-11-25,1190.0
8F7VHV02,GTX Basic,Finjob,Won,2017-12-22,446.0
7FGVY6GK,GTX Basic,Konex,Won,2017-10-10,565.0
6IZZL97A,GTX Basic,Singletechno,Lost,2017-10-18,0.0
0HUWQWOJ,MG Special,,Engaging,,
C35YI5NJ,GTXPro,Singletechno,Won,2017-12-25,4753.0
6U30UYDT,GTX Plus Basic,Genco Pura Olive Oil Company,Lost,2017-11-30,0.0
ZXOHD0KE,GTX Basic,Sunnamplex,Lost,2017-10-19,0.0
77Q6KD0O,GTX Basic,Statholdings,Lost,2017-10-21,0.0
JIH6P53I,GTX Plus Basic,Stanredtax,Won,2017-10-10,1129.0
WKTVP5WY,MG Special,Sunnamplex,Won,2017-10-10,56.0
10N0ZBYO,MG Advanced,Singletechno,Won,2017-10-11,3435.0
IUVAUQ6I,MG Advanced,Rangreen,Won,2017-10-14,3860.0
YH5L64AP,MG Special,Yearin,Lost,2017-12-23,0.0
A71ENBVA,GTX Basic,Hottechi,Lost,2017-10-17,0.0
4X8WU71C,MG Advanced,Condax,Lost,2017-10-11,0.0
03H4RXBI,GTX Basic,Y-corporation,Won,2017-12-17,482.0
MQVOQZL7,MG Special,Codehow,Lost,2017-10-19,0.0
OHD4TPKZ,GTX Plus Basic,Gogozoom,Won,2017-10-11,1166.0
V4PVZC5L,MG Special,Kinnamplus,Lost,2017-10-18,0.0
9G85W8XE,GTX Plus Basic,Kan-code,Lost,2017-10-15,0.0
S6DXPVLA,GTX Plus Basic,Yearin,Lost,2017-11-13,0.0
MKI4TLUN,GTXPro,Zencorporation,Won,2017-12-18,5112.0
H41YA4SB,GTX Plus Basic,Toughzap,Lost,2017-12-26,0.0
MW4MSIWW,GTXPro,Warephase,Lost,2017-10-14,0.0
XSQOEHEA,MG Advanced,Lexiqvolax,Lost,2017-10-15,0.0
GQT2DFWZ,MG Advanced,Treequote,Won,2017-10-20,3892.0
IQ9GMTBR,GTX Basic,Dalttechnology,Won,2017-10-11,473.0
ZR8H455M,GTX Basic,Groovestreet,Lost,2017-10-14,0.0
3F2EMUQ7,GTX Plus Basic,Scotfind,Lost,2017-10-11,0.0
VB26KWQ6,GTX Basic,Faxquote,Won,2017-11-20,511.0
7J1UD7ZW,GTX Basic,Hottechi,Won,2017-10-12,509.0
VR6NO9FA,GTX Basic,Labdrill,Won,2017-10-22,528.0
O8QGRK5P,GTX Basic,Sunnamplex,Won,2017-10-14,549.0
BOD1GBJU,GTX Basic,Rundofase,Lost,2017-12-25,0.0
TN3IRRND,MG Special,Gogozoom,Lost,2017-10-19,0.0
PR224V1P,GTX Basic,Scottech,Lost,2017-10-19,0.0
60RDU2SZ,MG Advanced,Globex Corporation,Won,2017-10-17,3578.0
X2I316HD,GTX Basic,dambase,Won,2017-12-29,523.0
K5DNNWYT,GTXPro,Zencorporation,Won,2017-10-11,4575.0
941E65Z7,GTXPro,Plusstrip,Won,2017-10-12,4552.0
77UHLYMA,GTX Basic,Konex,Lost,2017-10-11,0.0
VR1XYM23,GTX Basic,Blackzim,Won,2017-12-23,551.0
TQ6BTW2Z,GTX Basic,Faxquote,Won,2017-10-18,545.0
IVSOSC0E,GTX Plus Basic,Y-corporation,Won,2017-10-15,1134.0
KI4LTBV6,MG Advanced,Statholdings,Lost,2017-10-13,0.0
4VZ0JIVZ,MG Advanced,Scottech,Won,2017-10-16,3434.0
FNCXBWHQ,GTX Basic,Condax,Won,2017-12-27,505.0
Q306R9K4,GTX Plus Basic,Ganjaflex,Won,2017-10-21,1066.0
KHRY7J40,GTX Basic,Zathunicon,Won,2017-11-12,580.0
AP9MLRZJ,GTXPro,Initech,Won,2017-12-20,4501.0
46JP2TQB,GTX Plus Basic,Globex Corporation,Lost,2017-10-19,0.0
W48N7MRO,GTX Plus Pro,Rundofase,Lost,2017-10-13,0.0
X4LSK4OE,GTX Plus Pro,Treequote,Won,2017-11-03,6182.0
M1ZZYSTB,GTXPro,Bubba Gump,Won,2017-10-12,4763.0
0UOIGVEO,MG Advanced,Gekko & Co,Won,2017-10-20,3024.0
AK9OXW30,MG Special,Ganjaflex,Lost,2017-10-12,0.0
CFGYG1EC,GTX Basic,Green-Plus,Lost,2017-10-13,0.0
TS3P4VMD,GTX Plus Pro,Goodsilron,Won,2017-10-19,6751.0
8PEB9FHX,MG Special,Goodsilron,Won,2017-10-18,54.0
V1YT1LP1,GTX Basic,Stanredtax,Won,2017-12-25,592.0
DTIZX4YN,GTX Plus Basic,Cancity,Won,2017-10-22,969.0
KMBY0IGV,MG Special,Dalttechnology,Won,2017-10-12,48.0
XULGG5K8,GTX Basic,Konex,Lost,2017-10-13,0.0
KP8ZZ3Y6,GTX Plus Basic,Labdrill,Lost,2017-12-23,0.0
SBF5S7LF,GTX Plus Pro,Hatfan,Won,2017-10-21,6555.0
YIA65LM2,MG Advanced,Treequote,Lost,2017-10-19,0.0
8SLDCS0F,MG Special,,Engaging,,
TVBY6CND,GTX Plus Pro,Bioholding,Won,2017-12-15,5271.0
OHOWVHYX,MG Advanced,Zoomit,Engaging,,
EC9H6XHB,MG Special,Kan-code,Lost,2017-11-22,0.0
47QKNXLO,GTX Basic,Yearin,Won,2017-12-10,472.0
VW2PJALW,GTX Plus Pro,Cancity,Won,2017-11-29,5211.0
GVLIYD9A,GTX Basic,Y-corporation,Won,2017-12-11,430.0
F761DF0M,GTX Basic,Silis,Engaging,,
II1GOQWL,GTX Basic,Fasehatice,Lost,2017-10-20,0.0
4P5BOQB5,GTXPro,Singletechno,Won,2017-12-22,4545.0
QYYOVTHC,GTX Plus Basic,Umbrella Corporation,Lost,2017-10-19,0.0
4O3EPWFR,GTX Plus Basic,,Engaging,,
AADN7F5T,MG Special,Zumgoity,Lost,2017-10-17,0.0
U8CWFFRH,MG Advanced,Ron-tech,Lost,2017-10-13,0.0
35HVN8Q3,GTX Basic,Scottech,Won,2017-10-21,528.0
PNNZM0OZ,GTXPro,Conecom,Won,2017-12-28,5064.0
UYZQCWAC,MG Advanced,Conecom,Won,2017-12-06,3203.0
K0YFUK4X,GTX Basic,Scotfind,Won,2017-11-02,549.0
TUL0TZSR,GTX Basic,Dalttechnology,Won,2017-10-23,594.0
LS2A22IA,GTX Basic,Globex Corporation,Lost,2017-10-21,0.0
L5K0S1U3,GTX Basic,Globex Corporation,Lost,2017-10-22,0.0
82LY53FE,GTX Basic,Labdrill,Won,2017-11-01,529.0
XRJTRP20,GTXPro,Fasehatice,Won,2017-10-17,4505.0
D00FIU21,GTX Basic,Finhigh,Won,2017-12-11,457.0
C48I5WD9,MG Advanced,Warephase,Won,2017-10-13,3090.0
HG0N3NJ4,MG Special,Zencorporation,Won,2017-10-14,53.0
5ZUKTSJV,GTX Plus Basic,Gekko & Co,Won,2017-10-17,1004.0
CD5B8P8U,MG Advanced,Hottechi,Lost,2017-10-19,0.0
MBYY3F5P,GTX Basic,J-Texon,Won,2017-10-21,696.0
0V9YEQDU,MG Special,Treequote,Lost,2017-10-22,0.0
76GEYK0T,GTX Plus Basic,Opentech,Won,2017-10-23,888.0
0QUXNGR1,MG Advanced,Warephase,Lost,2017-10-18,0.0
4N9E1F86,GTX Plus Basic,Zathunicon,Lost,2017-10-20,0.0
895XMROB,GTX Plus Pro,Yearin,Lost,2017-11-21,0.0
LFMLZPA5,GTXPro,Konex,Lost,2017-10-22,0.0
H54N095V,GTXPro,Gogozoom,Won,2017-10-24,4767.0
FQPECFYO,GTXPro,Hottechi,Won,2017-12-20,4869.0
933OT3AE,MG Advanced,Ron-tech,Won,2017-10-14,3475.0
5HDKACI4,GTX Basic,Initech,Lost,2017-10-15,0.0
GVEUKZ72,MG Special,Donware,Lost,2017-12-09,0.0
YHOVVBSP,MG Advanced,Kan-code,Lost,2017-12-10,0.0
ZN6HXJ5F,GTX Plus Basic,Rantouch,Lost,2017-10-20,0.0
3IQ19UZ2,MG Advanced,Kan-code,Won,2017-10-14,3250.0
R2CG5WED,GTX Plus Pro,Singletechno,Lost,2017-12-03,0.0
QCBO7C6E,GTX Plus Basic,,Engaging,,
ORYORRQV,GTX Basic,Hottechi,Engaging,,
NGG8O0JX,GTX Basic,,Engaging,,
GH0FU105,MG Advanced,Nam-zim,Lost,2017-10-18,0.0
NDIZ18GW,MG Advanced,Cheers,Lost,2017-10-25,0.0
BRIOGGKC,MG Advanced,Inity,Lost,2017-11-29,0.0
GZYL4SG1,GTX Plus Basic,Rangreen,Won,2017-10-26,978.0
7ZASHEBX,MG Special,Bubba Gump,Won,2017-12-14,49.0
WJ9JNMJ2,MG Special,Stanredtax,Won,2017-10-24,49.0
N3OWNMD3,GTX Plus Pro,Xx-holding,Lost,2017-10-22,0.0
8U3LICIW,GTX Basic,Hottechi,Won,2017-12-10,563.0
JALBPRSF,GTX Plus Basic,Umbrella Corporation,Lost,2017-10-21,0.0
0E1HHXGB,MG Special,Donware,Lost,2017-10-15,0.0
MJXPSHYT,MG Special,Zencorporation,Won,2017-10-24,53.0
AF8SULB0,GTX Plus Basic,Rangreen,Won,2017-10-26,1168.0
N8BM4XEP,GTX Basic,The New York Inquirer,Won,2017-11-17,560.0
FZGBRGHF,GTX Plus Basic,Gekko & Co,Lost,2017-12-30,0.0
36PET9WM,GTXPro,Stanredtax,Lost,2017-10-15,0.0
GRO3S3HV,MG Special,Bioholding,Lost,2017-10-21,0.0
KG9R5M1Y,GTXPro,Dontechi,Won,2017-10-18,4810.0
R0S5FZ1G,MG Special,Donware,Lost,2017-11-01,0.0
3W1Y39BY,GTXPro,Silis,Won,2017-10-24,4521.0
G58GOO4N,GTX Basic,Opentech,Lost,2017-10-18,0.0
JF0F2J5W,GTX Plus Basic,Donquadtech,Lost,2017-10-15,0.0
93AE6QM4,GTX Plus Basic,Hatfan,Won,2017-10-15,881.0
0YM4VJDP,GTX Basic,Finjob,Lost,2017-11-30,0.0
ICD9OMSF,GTX Basic,Conecom,Won,2017-10-22,472.0
IHJEX21Z,GTX Basic,Newex,Won,2017-12-03,562.0
8JORJ1SS,GTX Basic,Conecom,Lost,2017-10-20,0.0
0NKINI7S,MG Special,Toughzap,Won,2017-10-16,42.0
QFLFLCD0,GTXPro,Streethex,Lost,2017-10-18,0.0
OB3OK8BQ,GTX Basic,Dontechi,Won,2017-12-26,615.0
5S3RN7H2,GTX Plus Basic,Ron-tech,Lost,2017-12-31,0.0
6YCRJK5W,MG Advanced,Newex,Lost,2017-10-23,0.0
FDMK85GD,MG Special,Scottech,Won,2017-10-22,58.0
DYYJW46L,GTX Plus Pro,,Engaging,,
EVKQXZV6,MG Special,Green-Plus,Lost,2017-11-01,0.0
IDO6PU1B,GTX Plus Pro,Hatfan,Lost,2017-10-23,0.0
CYAL1N0B,GTXPro,Xx-holding,Won,2017-10-15,4882.0
9GSBUJMH,MG Special,Isdom,Lost,2017-10-24,0.0
XSTGL252,GTXPro,Toughzap,Engaging,,
ECB42PGL,GTX Plus Pro,Zotware,Lost,2017-10-24,0.0
PYIP2H5Z,MG Advanced,Streethex,Lost,2017-10-16,0.0
129P48QP,GTX Plus Pro,Ganjaflex,Lost,2017-10-25,0.0
BUFF2EP5,GTXPro,Kinnamplus,Won,2017-11-01,5113.0
IQRA0Q8C,GTX Plus Basic,Ron-tech,Won,2017-10-16,1154.0
14P6935C,GTXPro,Dontechi,Won,2017-10-16,4885.0
U220GK9W,GTXPro,Streethex,Won,2017-10-16,4936.0
03R1VC7O,GTX Plus Basic,Condax,Won,2017-10-28,1062.0
LUFR7MJC,GTXPro,Codehow,Lost,2017-10-19,0.0
8EX2PGAY,MG Special,Faxquote,Lost,2017-10-21,0.0
C0H6SU2X,GTX Plus Basic,Groovestreet,Won,2017-12-20,954.0
94JOUSW7,GTX Basic,Finjob,Lost,2017-10-23,0.0
9RC58SP0,GTX Basic,Konex,Lost,2017-10-26,0.0
XFNYWN7B,GTX Plus Basic,Xx-holding,Won,2017-10-16,868.0
6NFIUDKS,GTX Plus Pro,Doncon,Won,2017-11-26,5867.0
4TD018BE,GTXPro,Fasehatice,Won,2017-10-16,5344.0
SWKGC34P,MG Special,dambase,Lost,2017-10-21,0.0
C3Y94J5R,GTX Plus Pro,Globex Corporation,Lost,2017-10-24,0.0
2H45C9FK,GTXPro,Streethex,Lost,2017-10-23,0.0
LFM4SMIA,GTX Plus Pro,Codehow,Won,2017-10-23,5449.0
MEXK5KU6,MG Advanced,The New York Inquirer,Lost,2017-12-27,0.0
UDXS7H12,GTX Plus Pro,Initech,Won,2017-11-28,4500.0
4G61Z1HD,MG Special,Inity,Lost,2017-10-25,0.0
X4KAK55N,MG Special,Sumace,Won,2017-10-23,51.0
AHOYDL01,GTX Plus Pro,Dalttechnology,Won,2017-10-23,6637.0
R5ILWVDD,MG Special,Stanredtax,Won,2017-12-13,57.0
J5WP57XS,GTX Plus Basic,Statholdings,Won,2017-11-03,990.0
VPD4G16I,GTXPro,Zencorporation,Won,2017-10-17,4247.0
Z173R82Y,GTX Plus Basic,Sumace,Won,2017-12-25,1008.0
TFGC7TPF,GTXPro,Stanredtax,Lost,2017-10-19,0.0
03X37HOO,MG Special,Zumgoity,Lost,2017-10-17,0.0
OWGXQLJS,GTXPro,Ron-tech,Won,2017-10-25,4834.0
Y4SN1R3L,MG Advanced,Conecom,Won,2017-10-17,3490.0
CX3PZ8DP,GTX Basic,Initech,Lost,2017-10-26,0.0
V7DY5VAP,MG Special,Codehow,Lost,2017-10-24,0.0
JLB353E4,MG Advanced,Cheers,Won,2017-10-20,3744.0
KOK62RF4,GTXPro,Sonron,Lost,2017-10-22,0.0
8U59BH8O,GTX Basic,Faxquote,Lost,2017-10-26,0.0
BZR75SK1,GTX Basic,Singletechno,Lost,2017-10-21,0.0
48HBI36Y,GTX Basic,Nam-zim,Won,2017-11-12,591.0
ME7IZ1WY,MG Special,Dalttechnology,Won,2017-10-24,48.0
STC921ZX,GTX Plus Basic,Golddex,Won,2017-10-23,1060.0
MJRDXH1B,GTX Plus Basic,Hottechi,Lost,2017-10-21,0.0
W2QJUK1Y,GTX Basic,Betatech,Won,2017-10-28,562.0
B05SO4C6,GTX Plus Basic,Hottechi,Lost,2017-11-19,0.0
MC717WRG,GTXPro,Vehement Capital Partners,Lost,2017-10-18,0.0
P570QB1D,MG Special,Isdom,Won,2017-10-17,57.0
IWS4PKPP,GTX Basic,Green-Plus,Won,2017-12-21,535.0
GB3S67FY,GTXPro,Condax,Won,2017-10-25,4580.0
0W8VWJDS,MG Special,Lexiqvolax,Won,2017-10-18,56.0
4ZKFSG5F,GTX Basic,,Engaging,,
5TCGN3GX,GTX Plus Basic,,Engaging,,
5J9ELX2Y,GTX Plus Pro,Goodsilron,Won,2017-10-23,4942.0
SQE6KE7V,MG Special,dambase,Won,2017-10-23,55.0
LH03MJX5,GTX Plus Pro,Yearin,Lost,2017-10-25,0.0
0SQM849O,GTXPro,Xx-zobam,Won,2017-10-29,5144.0
KXTUVDLU,MG Advanced,Plussunin,Lost,2017-12-13,0.0
9YOGUMN9,GTXPro,Rundofase,Lost,2017-10-24,0.0
C933ZQBB,GTXPro,Cancity,Won,2017-10-23,5458.0
G9M9IEQY,GTXPro,Rundofase,Lost,2017-10-23,0.0
M2VKMZPH,GTXPro,Stanredtax,Won,2017-10-19,5046.0
Y6NI5EBV,GTX Plus Basic,,Engaging,,
OFC7ZTU8,GTXPro,,Engaging,,
AZCY0HUP,GTX Basic,Hatfan,Lost,2017-10-23,0.0
7CMG05CY,MG Special,Goodsilron,Lost,2017-10-26,0.0
KDNNV952,MG Special,Nam-zim,Lost,2017-10-26,0.0
1UPVYK3H,MG Special,dambase,Won,2017-10-26,64.0
MUODVNBC,MG Special,Betatech,Won,2017-10-27,54.0
02G0NJCN,MG Special,Xx-holding,Won,2017-10-26,68.0
76V79SHZ,GTX Plus Basic,Betasoloin,Lost,2017-10-18,0.0
7JMQM7XK,MG Special,The New York Inquirer,Lost,2017-10-18,0.0
PIPQZ9SQ,MG Special,Massive Dynamic,Lost,2017-10-19,0.0
NXHAAD08,GTX Plus Basic,Kan-code,Won,2017-12-10,1129.0
ABMVTEUH,MG Advanced,The New York Inquirer,Lost,2017-10-19,0.0
9Q710H4R,GTX Plus Basic,Inity,Won,2017-10-20,1200.0
4QU2EXEY,MG Advanced,Globex Corporation,Won,2017-12-19,3164.0
3MKAQ2YI,GTX Plus Basic,Konex,Lost,2017-10-25,0.0
42CA70FG,MG Advanced,Zotware,Won,2017-10-26,3225.0
R2C8A8SA,GTX Plus Basic,Massive Dynamic,Lost,2017-11-05,0.0
PY96Q77S,GTXPro,Rangreen,Won,2017-10-20,4130.0
6QAWMSU2,GTX Basic,Bluth Company,Lost,2017-10-24,0.0
5B9EIYPP,GTXPro,Donware,Lost,2017-11-29,0.0
Z216TKEU,MG Special,Singletechno,Won,2017-10-20,47.0
9EHFBSBG,GTX Plus Pro,Konex,Won,2017-10-25,4751.0
6SP45G3T,MG Advanced,Konmatfix,Lost,2017-10-24,0.0
7U28UXIL,MG Advanced,Green-Plus,Lost,2017-10-19,0.0
V2YD7XYV,MG Special,Y-corporation,Won,2017-12-20,51.0
1GVU0QTO,MG Advanced,Singletechno,Won,2017-10-22,3696.0
QG7RGODO,GTXPro,Plexzap,Lost,2017-10-26,0.0
IHBYI8IO,MG Advanced,Groovestreet,Won,2017-10-24,3536.0
M5NUUVA4,GTX Basic,Dalttechnology,Lost,2017-11-22,0.0
XKYQ16FS,MG Special,Nam-zim,Lost,2017-11-05,0.0
VVM450RP,MG Special,Plusstrip,Won,2017-12-17,59.0
60KWQS2V,GTX Basic,Funholding,Won,2017-10-20,474.0
1RND0S0B,MG Special,Bioholding,Won,2017-10-30,43.0
WI0LMD20,MG Special,Hottechi,Won,2017-12-19,60.0
4XPRCRX0,GTX Basic,Treequote,Lost,2017-10-29,0.0
5UEA6KVU,GTX Basic,Ron-tech,Won,2017-10-27,461.0
GAUSPPYM,GTX Plus Basic,Xx-zobam,Lost,2017-12-11,0.0
3Y1LN6CQ,MG Special,Gekko & Co,Won,2017-10-19,54.0
RVUJPYY8,MG Special,,Engaging,,
W7GVI03S,MG Special,Plusstrip,Lost,2017-12-02,0.0
7RFTN4WI,GTX Plus Basic,Umbrella Corporation,Lost,2017-10-25,0.0
K00YH5XA,MG Special,Initech,Lost,2017-10-28,0.0
ZXIHEEV2,GTX Basic,Doncon,Lost,2017-12-31,0.0
WPSHVGDZ,MG Advanced,Hottechi,Lost,2017-10-24,0.0
DXAO9R8N,MG Advanced,Rantouch,Won,2017-10-27,3363.0
PN0IWJ0N,GTX Plus Basic,Hottechi,Won,2017-10-30,1089.0
OXKWCAXO,GTXPro,Opentech,Lost,2017-10-31,0.0
7FVUE0GY,GTX Plus Basic,Acme Corporation,Won,2017-10-21,1096.0
FAIFAGJM,MG Special,Ron-tech,Won,2017-10-29,62.0
IKDFG91F,MG Advanced,Kan-code,Lost,2017-12-26,0.0
BP3I9G0F,GTX Plus Basic,Konex,Won,2017-10-21,1105.0
0GM4GDFT,GTXPro,Bluth Company,Lost,2017-10-28,0.0
5YIWOUOZ,GTXPro,Bioplex,Won,2017-10-24,4353.0
LM3GZYXD,GTXPro,Finhigh,Lost,2017-10-28,0.0
UUCSEHJX,GTX Plus Pro,Warephase,Won,2017-10-27,6276.0
OQQWTFSZ,GTXPro,Betatech,Won,2017-10-27,4688.0
CWVAO587,GTX Basic,Ontomedia,Lost,2017-10-26,0.0
YDZZNTEZ,MG Advanced,Opentech,Won,2017-11-01,3422.0
O1DTVNH2,MG Special,Hottechi,Lost,2017-10-20,0.0
Q6MGPT50,GTXPro,Inity,Won,2017-12-09,5192.0
ENL7MDL2,GTX Plus Basic,Hottechi,Won,2017-10-28,1226.0
CLHPJZHP,GTX Plus Pro,J-Texon,Won,2017-10-25,4552.0
YQJGEI71,GTX Plus Pro,,Engaging,,
XO4ZYI3G,GTX Plus Pro,Xx-holding,Won,2017-10-26,5569.0
RSBEC5KF,GTXPro,Fasehatice,Won,2017-10-20,4389.0
6Z6SRB1Y,GTX Plus Pro,Hottechi,Lost,2017-11-01,0.0
BZGJ44FH,GTXPro,,Engaging,,
4S17VJ7O,MG Advanced,,Engaging,,
FRSYEHJE,MG Advanced,Globex Corporation,Lost,2017-10-21,0.0
MV4DK68W,GTX Basic,Ron-tech,Won,2017-10-26,451.0
B2FSFXKA,MG Special,,Engaging,,
W72TPY7P,MG Special,,Engaging,,
I15B3BNW,MG Advanced,Plexzap,Lost,2017-11-28,0.0
1CT3EWJ8,GTX Basic,Goodsilron,Won,2017-10-21,553.0
JPBLNA5V,GTXPro,Scottech,Lost,2017-10-29,0.0
SLILSQJV,GTX Plus Basic,,Engaging,,
R6OM4EDE,GTX Basic,Blackzim,Won,2017-11-01,524.0
74Y43OFL,MG Advanced,Plussunin,Lost,2017-10-21,0.0
OIOGIDI2,GTX Plus Basic,Ron-tech,Lost,2017-10-31,0.0
SCN3BY47,MG Special,Inity,Won,2017-10-27,53.0
HFF39KOB,MG Advanced,Statholdings,Won,2017-10-20,2749.0
OS59LIZX,GTXPro,J-Texon,Lost,2017-10-26,0.0
O3S3SF3W,GTXPro,Rantouch,Lost,2017-10-21,0.0
WA0NRLP7,GTX Plus Pro,Groovestreet,Won,2017-10-20,5368.0
GHOQQYQM,GTXPro,Kan-code,Won,2017-12-25,4734.0
6OXOIJ4D,MG Advanced,Condax,Won,2017-12-16,3089.0
DTFLKV60,MG Advanced,Dontechi,Lost,2017-10-21,0.0
RELG4CYQ,MG Special,Gogozoom,Won,2017-10-30,54.0
PLV91KH7,GTXPro,Silis,Won,2017-10-27,4345.0
U289K4V3,MG Advanced,Warephase,Won,2017-10-27,3848.0
PDXFX23P,GTXPro,Initech,Won,2017-10-26,4287.0
LULNYY3C,GTXPro,Codehow,Won,2017-10-27,4435.0
NJ1YGDZW,GTXPro,Stanredtax,Won,2017-10-28,4699.0
CZC1J6FQ,GTX Plus Pro,Cancity,Lost,2017-10-24,0.0
WSWJJ234,MG Special,Genco Pura Olive Oil Company,Lost,2017-10-22,0.0
MDBKYL2Q,MG Special,Stanredtax,Won,2017-10-30,60.0
M9EU34FE,GTX Plus Pro,Hatfan,Won,2017-10-21,6026.0
HCARIWPE,GTX Plus Pro,Golddex,Lost,2017-10-27,0.0
WGJB2VDU,GTX Plus Pro,Newex,Won,2017-12-25,5095.0
RYWETTBK,GTX Basic,Fasehatice,Engaging,,
JSLSL3SU,GTX Basic,Sunnamplex,Won,2017-12-16,565.0
N1B45KIT,GTX Plus Pro,Y-corporation,Won,2017-12-22,5883.0
30UA0RS8,GTX Plus Basic,Funholding,Won,2017-12-12,1135.0
R1Z8J1JL,GTX Plus Basic,Konex,Won,2017-12-21,903.0
2DY9U1V7,GTXPro,Konex,Engaging,,
MJODFG6C,MG Special,Green-Plus,Lost,2017-10-27,0.0
6D7N5SQ7,MG Special,Lexiqvolax,Lost,2017-10-28,0.0
DQIKGS2U,MG Special,Dalttechnology,Won,2017-11-03,48.0
EZNAGRVB,GTX Plus Pro,Hatfan,Won,2017-10-30,5388.0
C1M1RST0,GTXPro,Plexzap,Won,2017-10-27,4109.0
